customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_bin,tenure_bin,PaperlessBilling_bin,OnlineSecurity_bin,TechSupport_bin,pred_churn_prob,pred_churn_class
9143-CANJF,Female,0,1,1,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,No,0,"(12.0, 24.0]",0,1,1,0.13588843375080387,0
7284-BUYEC,Female,0,0,0,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,0,"(-0.001, 12.0]",1,0,0,0.4569492605194424,0
2041-JIJCI,Female,0,0,0,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No,0,"(-0.001, 12.0]",1,0,0,0.5830840414352592,1
1086-LXKFY,Female,0,1,1,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes,1,"(-0.001, 12.0]",1,0,0,0.6152757330112597,1
4900-MSOMT,Female,0,1,1,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,0,"(60.0, 72.0]",0,1,1,0.007391811470684269,0
2229-VWQJH,Female,0,0,0,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,0,"(12.0, 24.0]",1,0,0,0.27690097126470314,0
9194-GFVOI,Female,0,1,0,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,0,"(36.0, 48.0]",0,1,1,0.022751809475011577,0
1336-EZFZY,Female,0,0,0,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,83.3,No,0,"(-0.001, 12.0]",0,0,0,0.17884054065591107,0
4282-MSACW,Male,0,0,0,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,0,"(60.0, 72.0]",1,1,1,0.11519996683356351,0
1403-LKLIK,Female,0,1,1,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,579.4,No,0,"(24.0, 36.0]",0,0,0,0.019311802291605645,0
2636-ALXXZ,Female,1,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,1,"(-0.001, 12.0]",1,0,0,0.7846625490510859,1
7774-OJSXI,Male,0,0,0,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,Yes,1,"(24.0, 36.0]",1,0,0,0.42895875898212305,0
7786-WBJYI,Female,0,0,0,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Yes,1,"(-0.001, 12.0]",0,0,0,0.5649960669235292,1
0136-IFMYD,Male,1,1,0,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,0,"(60.0, 72.0]",1,0,1,0.14459950133127106,0
5144-TVGLP,Male,1,0,0,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,0,"(36.0, 48.0]",0,0,0,0.4989250436920936,0
9643-AVVWI,Female,0,1,1,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,No,0,"(-0.001, 12.0]",1,0,1,0.6135585596685726,1
0253-ZTEOB,Female,0,1,1,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,0,"(36.0, 48.0]",0,0,1,0.03543368628243122,0
2706-QZIHY,Female,0,1,0,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,No,0,"(12.0, 24.0]",0,0,0,0.03047759938239278,0
6061-PQHMK,Female,0,0,0,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,No,0,"(24.0, 36.0]",0,0,0,0.03463127883696779,0
9885-CSMWE,Female,1,0,0,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,Yes,1,"(-0.001, 12.0]",0,0,0,0.7227351853027244,1
6137-MFAJN,Female,0,0,0,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,0,"(36.0, 48.0]",1,1,0,0.10716341537300723,0
9122-UMROB,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,0,"(-0.001, 12.0]",0,0,0,0.19887785158794427,0
4232-JGKIY,Male,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No,0,"(-0.001, 12.0]",0,0,0,0.274347621439432,0
2402-TAIRZ,Female,0,0,0,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,0,"(36.0, 48.0]",0,0,0,0.2456755025292868,0
9659-ZTWSM,Male,1,1,0,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,0,"(60.0, 72.0]",1,0,1,0.18565786434853374,0
9139-TWBAS,Female,0,1,0,26,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,0,"(24.0, 36.0]",0,1,0,0.07442801664874445,0
6685-GBWJZ,Male,0,1,0,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,0,"(60.0, 72.0]",0,1,1,0.017072422254260398,0
5016-ETTFF,Male,0,0,0,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,1,"(-0.001, 12.0]",0,0,0,0.29142535172740375,0
3866-MDTUB,Female,0,0,0,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,1,"(-0.001, 12.0]",1,1,0,0.49925222695415933,0
2195-VVRJF,Male,1,1,0,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,0,"(12.0, 24.0]",1,1,0,0.29360199908529283,0
3913-RDSJZ,Female,0,1,0,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.55,1714.95,No,0,"(60.0, 72.0]",0,0,0,0.002712861848414209,0
8058-JMEQO,Female,1,0,0,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes,1,"(-0.001, 12.0]",1,0,0,0.7484081133796084,1
4203-QGNZA,Female,0,0,1,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,535.35,No,0,"(24.0, 36.0]",0,0,0,0.04950159017216596,0
5043-TRZWM,Female,0,0,0,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,0,"(-0.001, 12.0]",0,0,0,0.6689072230635448,1
0697-ZMSWS,Male,0,0,0,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes,1,"(-0.001, 12.0]",1,0,0,0.7255489743706984,1
7657-DYEPJ,Male,1,0,0,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,Yes,1,"(36.0, 48.0]",1,0,1,0.10774398752658634,0
9494-BDNNC,Male,0,1,0,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,No,0,"(60.0, 72.0]",0,0,0,0.15345582011708525,0
1640-PLFMP,Female,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No,0,"(-0.001, 12.0]",1,0,0,0.7403526756578763,1
5366-OBVMR,Female,0,1,0,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No,0,"(12.0, 24.0]",1,0,1,0.2517579007264588,0
8276-MQBYC,Male,1,0,0,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,Yes,1,"(48.0, 60.0]",1,0,0,0.5053520148106171,1
7593-XFKDI,Male,0,0,0,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,Yes,1,"(-0.001, 12.0]",0,0,0,0.4042788354735837,0
4573-JKNAE,Male,0,0,1,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.35,212.3,No,0,"(-0.001, 12.0]",0,0,0,0.029740875008696904,0
0337-CNPZE,Female,0,0,0,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes,1,"(36.0, 48.0]",1,0,0,0.5625045877065429,1
9817-APLHW,Male,0,0,0,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.0,316.2,No,0,"(-0.001, 12.0]",0,0,0,0.18110645336136352,0
8380-MQINP,Female,0,1,1,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,No,0,"(48.0, 60.0]",0,0,0,0.0031171208032220728,0
0840-DFEZH,Female,0,0,0,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,No,0,"(-0.001, 12.0]",1,0,0,0.7052896854302417,1
1513-XNPPH,Female,0,0,0,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,Yes,1,"(-0.001, 12.0]",1,0,1,0.5971600603982683,1
8690-ZVLCL,Female,0,1,1,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,No,0,"(60.0, 72.0]",0,1,1,0.010191601477202161,0
6015-VVHHE,Female,1,0,0,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,446.05,Yes,1,"(-0.001, 12.0]",1,0,0,0.6870158674980755,1
1125-SNVCK,Female,1,0,0,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.8,2106.05,No,0,"(48.0, 60.0]",0,0,0,0.09446063726566899,0
0384-LPITE,Male,0,0,0,40,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,No,0,"(36.0, 48.0]",0,1,0,0.04795493205851687,0
4616-EWBNJ,Female,0,0,0,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,318.6,No,0,"(12.0, 24.0]",0,0,0,0.05819713956025645,0
6347-DCUIK,Male,0,0,0,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,Yes,1,"(-0.001, 12.0]",1,0,0,0.580958669139429,1
1335-HQMKX,Female,0,1,0,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.35,7323.15,No,0,"(60.0, 72.0]",1,0,0,0.225810960614014,0
2545-EBUPK,Female,1,0,0,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No,0,"(-0.001, 12.0]",1,0,0,0.7870819984384635,1
6923-AQONU,Male,0,1,1,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,454.0,No,0,"(12.0, 24.0]",0,0,0,0.016117427194977784,0
2172-EJXVF,Female,1,0,0,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.9,7521.95,No,0,"(60.0, 72.0]",1,0,0,0.29704318648159356,0
0897-FEGMU,Female,0,1,0,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,Yes,1,"(-0.001, 12.0]",1,0,0,0.7056452028196565,1
7663-RGWBC,Male,0,0,0,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,Yes,1,"(-0.001, 12.0]",1,0,0,0.4913475172581641,0
1120-BMWUB,Female,0,0,0,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9,834.15,Yes,1,"(12.0, 24.0]",1,0,1,0.26865934100869865,0
9124-LHCJQ,Female,0,0,0,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.45,85.45,Yes,1,"(-0.001, 12.0]",1,0,0,0.6604269283680004,1
4536-PLEQY,Male,0,1,0,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.05,999.8,No,0,"(-0.001, 12.0]",1,0,0,0.5759028921775119,1
7029-IJEJK,Female,0,0,0,54,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,No,0,"(48.0, 60.0]",0,1,1,0.014833150438840292,0
8871-JLMHM,Female,0,1,0,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.2,6297.65,No,0,"(60.0, 72.0]",0,0,1,0.03420990211987604,0
2235-ZGKPT,Female,0,1,1,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.85,239.55,Yes,1,"(-0.001, 12.0]",0,0,0,0.350979815166549,0
3891-PUQOD,Female,0,0,1,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,59.2,Yes,1,"(-0.001, 12.0]",0,0,0,0.48279983889221195,0
5447-VYTKW,Male,0,0,0,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.45,1461.45,No,0,"(24.0, 36.0]",0,1,1,0.09269257486223512,0
3623-FQBOX,Male,0,0,0,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,416.4,No,0,"(12.0, 24.0]",1,0,0,0.11068576050374199,0
0689-NKYLF,Male,0,0,0,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,1060.6,Yes,1,"(12.0, 24.0]",1,0,0,0.6635556550450126,1
8659-HDIYE,Female,1,0,0,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,No,0,"(60.0, 72.0]",0,0,1,0.07308524330208287,0
3658-KIBGF,Female,0,0,0,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,54.9,Yes,1,"(-0.001, 12.0]",1,1,0,0.49689137579269277,0
3474-BAFSJ,Male,0,1,0,57,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,No,0,"(48.0, 60.0]",1,0,1,0.021202903676364168,0
5519-YLDGW,Female,0,1,0,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,Yes,1,"(12.0, 24.0]",1,1,0,0.5604437046500962,1
3865-ZFZIB,Male,0,0,0,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,358.15,No,0,"(12.0, 24.0]",0,0,0,0.02277564689529636,0
1855-AGAWH,Male,0,1,0,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,2939.8,No,0,"(24.0, 36.0]",1,0,0,0.4160607688483392,0
7109-CQYUZ,Male,0,0,0,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.25,4652.4,No,0,"(48.0, 60.0]",1,1,1,0.028293783026710317,0
1370-GGAWX,Female,0,0,0,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.15,4408.45,No,0,"(36.0, 48.0]",1,0,0,0.3285006013202398,0
4680-KUTAJ,Female,1,0,0,11,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.6,580.8,No,0,"(-0.001, 12.0]",1,1,0,0.45597857655889706,0
5307-UVGNB,Female,0,1,1,53,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,No,0,"(48.0, 60.0]",1,1,0,0.05877822896112485,0
4946-EDSEW,Female,0,1,1,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,180.3,Yes,1,"(-0.001, 12.0]",1,0,0,0.1545021251581687,0
2883-ILGWO,Male,1,0,0,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,No,0,"(48.0, 60.0]",1,0,1,0.32697844270014403,0
2516-VQRRV,Female,1,0,0,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.45,158.4,Yes,1,"(-0.001, 12.0]",1,0,0,0.7014459935574179,1
7580-UGXNC,Female,1,0,0,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.85,104.2,Yes,1,"(-0.001, 12.0]",0,1,0,0.3565419951334529,0
3642-BYHDO,Female,0,1,1,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1389.35,No,0,"(60.0, 72.0]",0,0,0,0.001450689080417033,0
9629-NHXFW,Female,0,1,1,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No,0,"(-0.001, 12.0]",1,0,0,0.2381813147902412,0
2696-RZVZW,Male,0,1,0,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,1629.2,No,0,"(60.0, 72.0]",0,0,0,0.0020149730747840693,0
5766-FTRTS,Male,0,1,0,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,84.45,6033.1,No,0,"(60.0, 72.0]",0,1,1,0.008857126471065336,0
0396-HUJBP,Female,0,0,0,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.3,44.4,No,0,"(-0.001, 12.0]",0,0,0,0.19451785855182685,0
5178-LMXOP,Male,1,1,0,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,95.1,Yes,1,"(-0.001, 12.0]",1,0,0,0.7941111564808214,1
8879-ZKJOF,Female,0,0,0,41,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.85,3320.75,No,0,"(36.0, 48.0]",1,1,1,0.07005764346743257,0
6285-FTQBF,Male,0,1,1,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.55,1867.7,No,0,"(60.0, 72.0]",0,0,0,0.001463528299135286,0
8185-UPYBR,Male,0,1,0,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,438.0,Yes,1,"(-0.001, 12.0]",1,0,0,0.7062887618522669,1
4585-HETAI,Female,0,1,1,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.75,325.45,Yes,1,"(-0.001, 12.0]",1,0,0,0.6928683239873611,1
7526-BEZQB,Male,0,0,0,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.05,1148.1,Yes,1,"(-0.001, 12.0]",1,0,0,0.6896019386701332,1
1474-JUWSM,Female,0,1,0,58,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,68.4,3972.25,No,0,"(48.0, 60.0]",1,1,1,0.04587051761210244,0
3530-CRZSB,Female,0,0,0,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.65,155.9,No,0,"(-0.001, 12.0]",0,0,0,0.15767296704721392,0
8498-XXGWA,Female,0,1,0,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.15,3673.15,No,0,"(60.0, 72.0]",1,1,0,0.04838032189358147,0
9617-INGJY,Male,0,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,70.6,No,0,"(-0.001, 12.0]",1,0,0,0.645512506286956,1
0621-TSSMU,Male,0,1,0,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.95,1126.75,No,0,"(48.0, 60.0]",0,0,0,0.006897880023656966,0
7234-KMNRQ,Male,0,0,0,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,73.45,No,0,"(-0.001, 12.0]",0,0,0,0.17425389162043403,0
7636-PEPNS,Female,0,1,1,58,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,44.1,2413.05,No,0,"(48.0, 60.0]",1,0,0,0.03366867329524736,0
4683-WYDOU,Male,0,1,0,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.6,6912.7,No,0,"(60.0, 72.0]",1,0,1,0.0988347145848097,0
9052-DHNKM,Male,0,0,0,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,61.55,1581.95,No,0,"(24.0, 36.0]",0,1,0,0.11435875309070877,0
6794-HKIAJ,Male,0,0,0,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,No,0,"(60.0, 72.0]",0,1,0,0.13850265743307558,0
5578-NKCXI,Female,0,1,1,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),99.25,5846.65,No,0,"(48.0, 60.0]",0,1,0,0.08345126412825783,0
1642-HMARX,Female,0,1,0,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.7,6424.7,No,0,"(60.0, 72.0]",1,1,1,0.031891940522009554,0
3096-WPXBT,Female,0,1,1,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),100.7,6018.65,No,0,"(60.0, 72.0]",1,1,0,0.11139430730084526,0
8434-PNQZX,Female,0,0,0,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.45,3373.4,No,0,"(36.0, 48.0]",1,0,1,0.050723134778182674,0
5950-AAAGJ,Male,0,0,0,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,No,0,"(12.0, 24.0]",0,0,0,0.46030822697254964,0
4299-OPXEJ,Female,0,0,0,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,No,0,"(48.0, 60.0]",1,0,0,0.005873730709617354,0
4951-UKAAQ,Female,0,0,0,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.95,355.2,Yes,1,"(-0.001, 12.0]",1,0,0,0.7332582466816967,1
9618-LFJRU,Female,0,0,0,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,82.85,No,0,"(-0.001, 12.0]",0,0,0,0.17804122487531915,0
6693-DJWTY,Female,0,0,1,35,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),55.6,2016.45,No,0,"(24.0, 36.0]",0,1,0,0.04672062020490743,0
0744-GKNGE,Female,0,1,1,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,No,0,"(60.0, 72.0]",1,1,1,0.09921732948656287,0
6447-EGDIV,Female,0,0,0,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.95,683.25,No,0,"(24.0, 36.0]",0,0,0,0.026057428751488095,0
1167-OYZJF,Female,1,1,0,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1263.05,No,0,"(60.0, 72.0]",1,0,0,0.0042451745138705425,0
2108-YKQTY,Female,0,0,0,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.7,151.3,Yes,1,"(-0.001, 12.0]",0,0,0,0.3777031821722723,0
4806-DXQCE,Female,1,1,0,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.65,7714.65,No,0,"(60.0, 72.0]",1,1,1,0.0971186900838212,0
4918-QLLIW,Male,0,0,0,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.4,188.7,Yes,1,"(-0.001, 12.0]",0,0,0,0.3900097756112463,0
7056-IMHCC,Male,1,1,0,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,Yes,1,"(48.0, 60.0]",1,0,0,0.5352907067241872,1
4854-SSLTN,Male,0,1,1,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,59.5,130.5,No,0,"(-0.001, 12.0]",0,1,1,0.05700492168012769,0
5294-DMSFH,Female,0,1,1,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.8,2621.75,No,0,"(24.0, 36.0]",1,0,0,0.4298598595385648,0
4837-PZTIC,Female,0,0,0,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,41.9,1875.25,No,0,"(36.0, 48.0]",0,1,1,0.008672881195104771,0
1625-JAIIY,Female,0,1,1,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,83.0,5685.8,Yes,1,"(60.0, 72.0]",1,0,0,0.14676827809802392,0
0603-OLQDC,Male,0,0,1,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.85,837.5,No,0,"(-0.001, 12.0]",1,1,0,0.2735285781581185,0
